ag;name
0;Кресло руководителя
8;Амбар аварийного сжигания ШФЛУ. КУ 39 км.
2;Кондиционер ASG18UA зав.№ Т 007354 к.1550 2 этаж
11;Шкаф ПР 8503-2024-1 УХЛЗ
10;НАСОС 2АЦСЗх3, ТЕХ. №11-8
6;Станок полировальный
3;Расходомер Кориолисов массовый Yokogawa Rotamass R
7;Теплогазоматериалопроводы протяженность 555,6 м.п.
4;Задвижка ст. ф250 РУ16 VALVOSIDER FIG1200
8;КАНАЛИЗАЦИЯ ТЕЛЕФОННАЯ К ЦЕХУ ДК-3а
2;Станция рабочая XW62002x3,2Ghz сер.№ SCZC6394DLJ
9;ПЛОЩАДКА У ЦЕХА ДЛЯ МЕТТАЛ. КОНТЕЙНЕРОВ
7;КАМЕРА КСО-266
0;Насос ручной Р 08-30 корпус 1046
3;КЛАПАН ЭЛЕКТРОМАГНИТНЫЙ.SAMSON С ПЛАТОЙ
7;Шкаф для хранения баллонов
10;КОНТЕЙНЕР ДЛЯ ПЕРЕВОЗКИ ТИБА
5;Коммерческий узел учета сухого отбензиненного газа
4;Аппарат с мешалкой 10м3 с дооборудованием
10;Трактор ДТ-75МЛ (бульдозер  ЕУ 4814
8;ХОЗ-ФЕКАЛЬНАЯ .КАНАЛИЗАЦИЯ ОТ 44-А
5;Светильник РКУ 10-250
3;ДИФМАНОМЕТР ДПП2-13
3;Комплектная система управления
1;АСУ ТП и ПАЗ узла производства триэтилалюминия
3;БЛОК ЗАЩИТ SEPAM S1000MDM41R
8;Арматура
8;ХИМЗАГРЯЗНЕННАЯ КАНАЛИЗАЦИЯ ОТ ГРАДИРНИ
0;Таль ручная Q=5 тн S-109
3;Датчик, кип
4;вискозиметр ВВН-8-41
9;Кабельная эстакада 754
11;Насос пеногасителя 2-Н-603
10;НАСОС С ЭЛ. ДВИГАТЕЛЕМ 18НДС
3;Связь и радиотрансляция пл-ки ТХЗ
5;Теплообменник Т- 106 инв. № 6347
0;Пробоотборник ПГО-400
10;НАСОС АЦС 3*2 С ЭЛЕКТРОДВИГАТЕЛЕМ ВАО-41-2
7;ПАНЕЛЬ
3;Насос Viking N 4333 с мотором на плите
2;Воздохосборник (В-16/1,2)
0;Газоанализатор СВК-3М к.1099
8;Здание мастерской
11;Компьютер  HP Compaq Pentium Dual Core 1.8
11;Устройство сбора данных УСД Е433м2 АСКУЭ
8;Емкость для хранения криопродуктов РЦВ-25/1.6
7;Сейф ЛС-040М
9;Здание сушилки деревообрабатывающего цеха,
8;Емкость ГЭЭ1-1-50-0.6 к.402
11;Термосопротивление ТСП 103
6;Устройство к-т распредел D-12P 154718
1;Клапан Vetec72.4,DN25,PN40 Поз. FVS
7;Панель
3;Насос 1 ЦГ 100/80*45-5 склад цех 406
0;Тумба
5;Деаэратор № 1
8;Линия раздачи питания ПРЕМЬЕР
7;Путь железнодорожный путь №14 к складу №29 со
7;ТРАНСФОРМАТОР ТНЗП К АГРЕГАТУ ЛК-8
11;Насосы центроб ХГ1Р 80/5/40 конт12019-90
1;Принтер HP Color LaserJet 2605DN
5;ОТДЕЛИТЕЛЬ
2;Системный блок для станций
5;Прессующий агрегат 100660 №396
1;Модули Gigfbit Ethernet на 48 портов для процессор
11;Двигатель КО-51/2 75 квт
6;Станок координатно-расточногй Мицуй Сэйки койгс
1;Кран-балка ручная подвесная к-с 1231
10;УН.ТОКАР-ВИНТ.СТАНОК
5;Внутриплощадочные сети связи и сигнализации УГОШ
4;Пост кнопочный КУ-92, Силовое электрооборудование
8;ФУНДАМЕНТ ПОД КРИОГЕННУЮ ЁМКОСТЬ НИЗКОГО ДАВЛЕНИЯ
9;Кабельная эстакада 543 км.
8;Фильтр V=3,4 м3 №3. Блок осушки УПГ-2
3;422 ОЧ 63 Тр-д воздуха 5 кгс/м2
8;Корпус 1569 Овощехранилище
9;Гидрозатвор Пн-360
0;Токарно-винторезный станок 1М63Ф101
6;Закалочно испарительный аппарат (ЗИА) Е-06D
8;Корпус 412 Эстакада ТГМП внутри установки
7;Камера КСО №11
11;Насос 2ЦГ-100/80к-37-5 Н-502Б
6;Конденсатор выпара Е-466, Е-466
8;ТРУБОПРОВОД
11;Компьютер HP Compaq Pentium D 4 3.4
5;Учебно-тренировочная зона
11;Калорифер КВС-12
0;Насос К 100-65-200 инв. № 6238
2;Переносной фотоионизац. газоанализатор Колион -IB
1;Клапан Vetec 82.7,DN200,PN16(TVS1253)
5;СУШИЛКА 3-Х ХОДОВАЯ
1;автотележка имп. к-с 1243
0;Смеситель для гранул Рх-1007
11;Насос  2ЦГ 25/50-К-5,5-1У2 поз.Н-414
9;Здание операторной с подстанцией к.362/5
0;Насос 1 Д 200-90 инв. № 6233
6;Клапан Masoneilan Camflex 35-35222 Ду50 Ру40 VI Cv
4;Клапан регулирующий 88-41915 DN 200
10;НАСОС 2АЦСЗх2, ТЕХ.№ 33-1
5;Шкаф управления ПЧЗ - 90-3
0;Системный блок инв. № 10071
7;ШКАФ СИЛОВОЙ  № 4 СОСТОЯЩИЙ ИЗ 8 ПАНЕЛЕЙ
9;АВТОДОРОГА К ЦЕХУ 100 А- 3185 КВ.М
0;Газостатический затвор
0;Аппарат ультрозвуковой противонакипной ЗЕВСОНИК С-
3;Мачта освещения (БСИ)
7;Корпус427/4 (Резервуары ливневых стоков)
2;Рация PD715Ex с/н 18607А0091+ выносной микрофон
0;Вентилятор Q=4000 кг/час Р-1005
2;Генератор водорода 16
7;СТРЕЛОЧНЫЙ ПЕРЕВОД №13 К ПУТИ №2  П/ М 60
8;Дымовая труба высота 45 п/м
4;Электроталь ТЭ-100-511 в комплекте с монорельсом
1;Маршрутизатор Cisco ISR4331-V/K9 (ВГПЗ)
11;Дыхательный аппарат БД-комплект с легочн. авт.LA-9
8;Корпус 1185 Подземная емкость для нефтепродуктов
5;Испаритель термо/сифонный 1200 ТНГ ТЕХН.№153/1
10;НАСОС ТЕХН.№68/2
5;Электрооборудование
1;"ШКАФ КИП ""КБ ""ФИЗЭЛЕКТРОНПРИБОР"""
0;Часы
7;Сейф Diplomat JH-060 Е
9;Корпус 1003 Здание узла связи
4;С22р-ДГ-ЕХ-2540-02-1*(+1+50)0.5-250КПА42
4;МОТОР-РЕДУКТОР CVVMS15-6170-29
7;КАМЕРА КСО -2У М
11;Датчик  давл. EJA530A-DCS4N-07DE/KF2
7;РАСПРЕДЕЛИТЕЛЬНЫЙ ЩИТ
1;Заземляющие ножи ЗОН -110
11;Испаритель Т-107 А зак 16897 2
0;Сушильные барабаны В-1В
1;Клавиатура рабочая AIP827-2
3;Блок питания БПС -24П1
0;Кресло Орион на полохзьях кожа беж.
8;Бункер расходный поз.2600 (13 шт.)
0;Лестница стремянка
7;РАСПРЕДЕЛИТЕЛЬНЫЙ ШКАФ ДЛЯ
1;КлапанVetec82.7,DN100,PN40,(LVS1221)
7;Корпус427/3 Установка обезвоживания осадка 9нежило
4;Вентиляционная система В-3
4;Солелоидный клапан
4;Трубопровод пневмотранспорт кат. VВ 200 ТР 109
9;Здание  у проходной №2
7;Шкаф металлический RacK 10642 42U Pallet
8;Кран шар. F15-46TFM-PT200DN32-PN16-КО
9;Здание компрессорного отделения цеха 27 в
6;Фильтр СДЖ 150-1,6-1-1И Ф-232/2
7;Склад-контейнер для хранения ЗИП
0;Вагонопогрузочные машины Q=1400 Р-198
2;Калибратор давления Метран-501-ПКД-Р-1В в компл-е
11;Насос суспензионный 1-Н-301Б
9;ЗДАНИЕ БЫТОВОГО КОРПУСА
6;Блок-бокс электронного оборудования 614
7;Сортировочный ж/д путь № 4
11;Генератор рентгеновский BALTEAY GFD 165
1;Факельная установка
1;КОММУТАТОР CISCO CATALYST 2960-48PST-L
2;Спектрофотометр UNICO 1201
2;Радиостанция Motorola DP4401Ex (MDH56QCC9LA3_N)
2;Копировальный аппарат Ricoh Aficio 1515MF
3;Насос электический бочковой ROTA
5;Модуль порошкового пожаротушения МПП(Н)-ОПАН-100-К
2;Монитор LCD Samsung SyncMaster 710V сер.№ 406827
10;Насос нефтяной НК-200/120 техн. №2в/7
3;Моносплит-система Panasonic CS/CU-PA7DKD
3;Манометр МП4у_2.5 (251092), кип
2;ГОЛОВКА ИЗМЕР.POLYTRON IRCEN334/QR1
6;Кран мостовой опорный однобалочный ручной ВБИ 8,0-
1;Устройство многофункциональное HP LaserJet 3390
4;Затвор Zwick Armaturen TRI-CON D10100BAA11FP A DN1
5;Модуль порошкового пожаротушения МПП(Н)-ОПАН-100-К
5;OГPAЖДEHИE литер 724
0;Ленточный конвейер Q=600-650 м/ч Т-123
10;Насос Д-1250-125 с эл.двиг.А-2 450/4 630квт
5;ИСПАРИТЕЛЬ ТЕРМОСИФОННЫЙ ТЕХН.№105/5
8;ЗДАНИЕ ЛИТ.424В (ПОМЕЩЕНИЕ ОЧИСТКИ ВОДЫ)
4;Свеча
6;Клапан Masoneilan Camflex 35-35222 Ду50 Ру40 VI Cv
0;Привод Р-2В
11;Компьютер  HP Compaq Pentium Dual Core 1.8
9;Здание к.572 установка локальной очистки
4;Датчик давления EJA110A-DLS2A-27DC
11;Котел ДЕ-25-24-250
8;Сепаратор газа Е-512 МАУ-3
0;Подъемник S-604
4;Клапан КИП  поз.LC1336  88-21115
11;Регул.трубопр.арматура 35-35202 DN 100
7;Сейф BST 1750 ОК 1 каб.
8;Фильтр Ф-204/1 черт. А.101.00.000B0
5;Теплообменник F-76м2, D-600
7;ТРАНСФОРМАТОР ТМЗ 1000 / 04
5;Панель ПСП-1506А,900х800х2400 корпус 1019
5;Конденсатор 630 ККВ-1,6-0,6-М12-0/25-3-2
11;Устройство комплектное низковольтное НКУ на базе S
3;ОТСТОЙНИКИ РАДИАЛЬНЫЕ ПОЗ №5 МЕХОЧИСТКИ ПРОМСТОКОВ
8;ФУНДАМЕНТ ПОД КРИОГЕННУЮ ЁМКОСТЬ НИЗКОГО ДАВЛЕНИЯ
10;Градирня № 81
11;Аппарат дыхательный MSA AUER AirMaXX в комплекте с
9;БЫТОВКА КОНТЕЙНЕРНОГО ТИПА 20,1 М КВ
0;Ячейка КРУ
0;КТП 2*1000
3;Стол рабочий Р 6012, орех
4;Сервоуровнемер  Enraf 854 ATG UEAB854C11A2*A*Z
5;ОБОРУДОВАНИЕ ДЛЯ ГРАНУЛИР. ТРАНСП.И УП. ТЭП06
1;Коммутатор Cisco Catalyst WS-C3750G-48TS-S 10/100+
5;Полимеризатор V-2м3
1;"Канальный блок CHU RD985S ""Hytera"" с/н 18518А1570"
1;CAB-800W/2100H Стандартный шкаф
5;Площадка для контейнеров
6;Вертикально-сверлильный станок 2М-150 зав.N 6412
6;Комплектная трансформаторная подстанция (КТП)
0;Блок питания К 105 (13,8В, 12А)
9;Здание бытовых помещений цеха складского хозяйства
1;КлапанVetec 72.4,DN40,PN40Поз.FVS1012
9;Подземное хозяйство
8;ХИМЗАГРЯЗНЕННАЯ КАНАЛИЗАЦИЯ ОТ ГРАДИРНИ
6;Ремонтно-эксплуатационный блок технологический
7;ТРАНСФОРМАТОР ТМ -400
3;Маном. с раздел, PG-4376
1;Стац.газоизмер.головка PolytronIR334
8;Наружные сети водоснабжения
2;Прибор МТ 100Р
10;Охладитель конденсата производства ТКЗ-400
5;Светильник РСП-38-250
3;Сито барабанное RECO TM150-350 420 м3/ч 3 кВт поз.
0;Тумба приставная
4;Датчик избыточного давления EJA530A-DСS4N-07DE/KS2
9;Азотно-кислородная станция
7;ПОДСТАНЦИЯ ЭПЧ-3 ЭЛ.ЧАСОВАЯ
7;ТРУБОПРОВОД ХИМ.ЗАГРЯЗН. КАНАЛИЗАЦИИ
4;Клапан регулирующий ДУ  50 чер.
0;КОМПРЕС.ВК-50 ТУ 3.20-05747991-047-99
6;Датчик уровня ЦДУ-01/12423-031 Ду100 Ру40 3000 мм,
10;Молот МВ-4127 зав.N 7696
11;Сушильный шкаф SNOL 67/350 н/ж
11;Установка пожаротушения к.46
2;Комплект портативного терминала TETRA во взрывозащ
3;Манометр б/разд, PG-335A
10;к объект №2
3;Калибратор температуры модель АТС-650
7;Ограждение территории с охранным освещением
10;НАСОС С ЭЛ. ДВИГАТЕЛЕМ 20НДС
2;Кондиционер Lessar LS/LU-H24TEA2 (сплит-система)
7;Путь ж/д между стрелочными переводами №111, 113
7;КАМЕРА КСО-272.
5;ЕМКОСТЬ ГОРИЗОНТАЛЬНАЯ V=3м3
3;Прибор Zwick 4100 для опред.текуч.расплава
0;Телефонный аппарат Meridian M3904
1;Батарея аккумуляторная APC Smart-UPS SRT 192V (SRT
2;Рация PD715Ex с/н 18607А0220 +выносной микрофон
4;Клапан отсечной 35-3512 NSA 16012
4;Датчик метран 100-Ех-ДД
8;КАМЕРА ПОДАЧИ ВОДЫ НА ДООЧИСТКУ
6;Клапан Masoneilan Camflex 35-35222 Ду40 Ру40 VI Cv
7;Ограждение сооружений противопожарного водоснабжен
1;Сервер ML 110G6 G6950 DualCore 1x2GB NHP-SATA 160G
5;Ремонтная площадка 3-3 10/366
10;Резервуар 36
8;Модуль МПТХ 65-100-50
1;Термостат охлаждающий Julabo FM40-ME
0;Фотокамера цифр.Canon PowerShot A520 № 0532111592
9;Здание ТДА
6;Станок крцглошлифовальный ЗМ193 70547 №2
5;Панель ПМН
3;422 БА 7 внеш Тр-д абгазов от Е4312 до V461
2;"ПЭВМ Intel Pentium IV/LCD 713/HP LJ1320/ПО ""Цвет"""
9;Корпус 1055 Воздушная компресорная
3;Телевизир Philips 47PFL 5603
10;УНИВ.ТОК.СТАНОК 163
11;Колонна 1800
8;Буферная емкость к компр. 2ВМ-10-50/8 к.1055
1;Система контроля ДВК корпус 108
1;Шкаф №20 распределения питания
4;Вентилятор канальный Канал-ВЕНТ-315 ТУ 4861-155-40
8;Титул 1315 Резервуар хозфекал. и химзагр.вод пр
9;ЭСТАКАДА ОТ Ц20 ДО Ц5 ИЗ СВАРОЧ. М./КОНСТР.
9;ЦЕХ 65 2-ЭТАЖНОЕ (ПРИСТРОЙКА К ЦЕХУ 34) 790 (ИТСК)
1;"сварочная машина Е 315 А ф. ""Кракра"" Болгария к-с"
11;Кран балка к.332
4;Насос загряз.конденсата с эл.двигателем А02-72-4
11;Насос АХ -160/49-Н-СД Н-58/1
0;Силос Д-164
3;Кресло руководителя
3;Секторный питатель РД140
1;расширитель поз. F-631 к-с 1202
5;Шкаф учета НКУ Freecon СТ-380/6 (ШУ10) черт. 34521
5;Внутриплощадочные сети КИП УГОШ
2;"Монитор LG Flatron F 700P 17 """
11;Регул.трубопр.арматура 35-35212 DN 40
5;Анализатор влажности пластмасс МА-45
2;Радиостанция Motorola DP4401Ex (MDH56QCC9LA3_N)
6;Фрезерный станок 6Т13 зав.№ 351
1;Блок системный Lenovo ThinkCentre M710q
6;Клапан Masoneilan Camflex 35-35222 Ду50 Ру40 VI Cv
9;Емкость подготовки ГБЦД 2-Е-106
4;Реактор Р-104а
9;Емкость растворительная СК12 2-Е-104
5;Шкаф управления ПЧЗ - 90-3
6;Помещение контрольного управления (ПКУ) 626
11;Кассовый терминал в сборе
0;Приспособление токарное ПТУ-50/80
10;НАСОС ЦЕНТРОБ.ХИМИЧ.АХО 65/40-200 ТЕХН.№99Ф/2
7;Сепаратор приемный С-202
3;Прибор контроля уровня САУ-М6, LSA 701,702,703,704
2;Коммуникатор HART 375-H-R-1-E-KL-U
8;Этажерка в осях АВЗ 1-4/А-В, корп. 402/1
10;НАСОС НК-200/120-70 № 78/2
0;Кресло Орион хром на полозьях кожа беж.
6;Насосная сжиженных газов (титул 02)
6;Токарный станок с ЧПУ 16А20ФЗ
1;Коммутатор Cisco Catalyst 2960-48TT (p/n WS-C2960-
11;Насос центробежный Sunflo FMP2-EGS-50 (поз.Н-9/1)
11;"Овощерезка ""Гамма"" с насадкой"
5;ШКАФ АККУМУЛЯТОРНЫХ БАТАРЕЙ ШБ-17-220 УХ
5;Привод переменного тока 75л.с(56квт)
1;насос поз. G- 1510 С к-с 1204А
4;Автомат Э-16 1600 А
9;Корпус 432 Административно-бытовой
8;Сепаратор-фильтр С101/1 50 м3 /НОиО/
6;ВОДОВОДЫ ПРОМЫШЛЕННОГО ВОДОПРОВОДА
2;Пожарная сигнализация к.341А
8;Открытая насосная (этажерка А) тит.411
10;НАСОС К-21/30
4;Вентилятор радиальный P-16 A тип RHE3U 280 RG 360
9;Эстакада от ц- №27е до цехов ДК-3, ДК-1 от (кол.
1;Насос Н-58А
9;Здание производственной части цеха 66
11;Шкаф 3-ШУ 10
0;Фильтр воздушный сетчатый КТ-06.200.0.
5;Емкость ВПП 2-0,628 поз.Г-5
8;Корпус 1160,1161 Приемные камеры
8;Резервуар емк. 20000 м3 N 1 пр
0;Пробойная установка GPT-705
11;Монитор HP 20' LP2065
1;Гидроциклон безнапорный
1;Ноутбук Lenovo ThinkPad X280 20KES4WS00
8;Устройство распределительное РУ 50-150
8;КАНАЛИЗАЦИЯ ТЕЛЕФОННАЯ К ЦЕХУ ДК-10 15П/М
5;МАЧТА (МОЛНИЕОТВОД) ИНВ.№ 21504579
10;УСТРОЙСТВО УАС-20 Б
9;№1974 ПОЖАРНЫЕ КОЛОДЦЫ
4;установка конденсаторная УКМ 58-0.4-268-67 УЗ
2;Комплект портативного терминала TETRA во взрывозащ
0;Часы настенные
5;СБОРНИК КОНДЕНСАТА
6;Клапан Masoneilan Camflex 35-35112 Ду50 Ру40 IV Cv
0;Воронка смесит. Д-191
5;Конденсатор воздушного охлаждения Т-341Г
5;Трансформатор напряжения 3х3НОЛ.06-6
4;АППАРАТ ИСПЫТАТЕЛЬНЫЙ АИД-70
9;ЗДАНИЕ ДК-1(ПОЛИМЕРИЗАЦИИ)ПР-ВА ИНВ.№188 ДИВИНИЛЬН
6;"КТП КУ № 2. Продуктопровод ""ЮБ ГНС-ТНХ"" этап 2"
3;Телефон Panasonic KX-TS 2350 RU
7;Наружные кабельные сети 6 кВ(от ГПП-2-до РУ6кВ от
0;Сейф
7;Фильтр газа регенерации Ф-401/1
2;Датчик EJX110A-EMSWG-919DD/CS1/N4/QR
5;Противопожарный водопровод котельной-подз.часть
3;Насос АХЕ 40-25-160Е-55 с взр. 5,5 кВт
7;Сепаратор центробежный вертикальный СЦВ-7-325 поз.
4;Шкаф вытяжной 1200х2100х800
7;Путь железнодорожный №48 из рельсов Р-65 276.6п/м.
2;Расходомер вихр.разд исп.DY 80-NBLBD2-4N
4;Щит ПР06-3ХХХ-31-У3
1;Ноутбук HP 6720s T5670 (1.8Ghz)
1;Расходомер DY025-EBLBD2-4D/MV/SCT/KS1
1;Ноутбук Lenovo ThinkPad X270 20K5S3KN00
9;Кабельная эстакада привязка к к.573
1;Аспиратор А-01-45
6;Станок токарновинтовой
2;ПРЕОБРАЗОВ.EJA430A-EAS4A-29DC/KS2/QR
7;КАМЕРА КСО-266
9;Аппарат ВЭЭ 2-1-0,63-0,6 УХЛ4 383562
1;Блок системный Lenovo ThinkCentre M710s(I0M8S2TD00
0;Кресло ALFIERE
7;КАМЕРА
0;Насос дренажный
7;Блок-бокс электронного оборудования 685
6;Кон. проп. вх-401/2 инв. № 6128
5;ЩУ 51-37-23А2Б корпус 1019
7;ПУНК РАСПРЕДЕЛИТ.
0;Рукавный фильтр PF-110
5;Конденсатор воздушного охлаждения Т-527Б
9;ЗДАНИЕ ПРИСТРОЙКИ
9;Здание корпус 20
3;Стул офисный ISO
5;Сепаратор С-302
11;Пульт связи КПТС3.04.00.000
10;УСТАНОВКА У-1134 М
5;ДАТЧИК ТОКА НУЛЕВОЙ ПОСЛЕДОВАТЕЛЬНОСТИ
10;Технологические трубопроводы
4;Адсорбер А-1/1,2,3,4 (3)
9;Емкость буферная 2-Е-442
8;Холодильник Х-503 МАУ-3
0;Насос НД 2.5 1000/16К зав.N 1223
8;Здание корпуса 47/5
6;ОГНЕТУШИТЕЛЬ ОУ-25
4;Датчик давления EJA110A-DMS2A-27DC/KS2
1;Коммутатор Cisco Catalyst 2960-48LPS-L (WS-C2960S-
9;Эстакада от опоры №1120 до опоры №1125 у цеха 10
9;ЗДАНИЕ НА 2 БУНКЕРА ДЛЯ ПЕСКА МЕХОЧИСТКИ ПРОМСТОК-
10;Насос с эл.двигателем 2АЦСН 3Х3
7;ТРАНСФОРМАТОР ТРДН 32 / 110 цеха 38
11;Насос 2ЦГ-25/50-5,5-2
5;Теплообменник № 68-В F=93м3   техн. №171/2
9;Административно-бытовой корпус
0;Таль ручная Q=3,5 тн S-132
5;Охранная  сигнализация к.116(комната хранения оруж
9;Эстакада от опоры №1472 до опоры №1477 у цеха ДК-8
7;КАМЕРА КСО-272.
6;Станок точильно-шлиф.ЗК634 3316 224
0;Кресло мягк
6;Трансформаторная подстанция КТПН 839-2
5;Теплообменник V=0,09 м3. Блок подготовки топливног
6;Емкость Е-107
7;КАМЕРА КСО-5
2;"Монитор 15"" Samsung 510T LCD"
4;Вентустановка КЦКП-10 (П1-1А Т120)
7;ПАНЕЛЬ
8;Сливо-наливная эстакада ГЖ
11;Аппарат дыхательный MSA AUER AirMaXX в комплекте с
8;Факельная установка (титул 03-1)
3;Прибор контроля уровня САУ-М6, LSA 701,702,703,704
6;Наружные сети водоснабжения и канализаци
8;"Трансформаторная подстанция №13 ""Техническое перев"
11;Электродвигатель 5АМ
6;Здание УПНБ
9;ЗДАНИЕ СТ.УМЯГЧЕННОЙ ВОДА
7;Деповской ж/д путь №11
10;НАСОС АХ 45/54-АК-2Т-УХ С ЭЛ.ДВИГАТЕЛЕМ ВАО 81-4
6;Комплектная трансформаторная подстанция 2КТП-1000/
11;Блок системный HP 280 G1 MT зав.номер SK001S121579
2;Принтер НР LJ 1100
2;Радиостанция Motorola DP4801Ex SN:627TUK1341
11;Прибор Сапфир 22Дг
6;Трансформатор трехфазный  SGB DTTHL 1000/6/0 с мед
11;Реактор защитного слоя Р-3
5;ДЫМОСОС ДН 125 - 1500
2;Датчик EJX530A-EBS7N-019DN/CS1/N4/QR
4;Переключатель ПЕ 031 исп.1
10;Здание химводоочистка кор. №40
11;Котел ДЕ-25-24-250
5;Аппарат воздушного охлаждения газа Т-106/1 НОиО
7;ШКАФ УПРАВЛЕНИЯ А- 1223
8;Насосная сжиженных газов (здание 1171)
6;Тр/провод  пр/об.в. Д-800 от т/пр.100Б в р-не Т200
5;КОНДЕНСАТОР
0;Насос Н-2
5;Машина печатная
4;Емкость Е-106/1 инв. № 6106
11;Насос ЦНГ-69 Н-304А
8;Шкаф пожарный с пожарными кранами корпус 1108
3;Насос  техн.№69/1
8;Затвор газостатический поз.Ф1, Ф2 (2 шт.)
11;Экономайзер БВЭС
10;ЭЛЕКТРОДВ.КО-31-4
0;"Вентилятор бытовой ""Скарлет SC-172"""
4;Уравнемер поплавковый серии 854 XTG, МОДЕЛЬ UEBB85
4;Датчик Метран-100-ЕХ-ДД-1422-02-МП1-Т10
11;Емкость зак 392 Е-703
8;КАНАЛИЗАЦИЯ ТЕЛЕФОННАЯ К ЦЕХУ 103 18П/М
5;Na-катионитовый фильтр II ступени ф.II-2-6
11;Компьютер  HP Compaq Pentium Dual Core 1.8
4;Затвор ВА99001 Ду500 Ру16 с эл.приводом
0;Сепаратор С-106 инв. № 6299
11;Шкаф сушильный для спецодежды и обуви DION PRO
10;Насос 1Д 800-56
3;Стул Московский серый к 1139
5;ЗАДВИЖКА 3КЛ2-300-16
3;Сигнализатор вибрационный  уровня VEGASWING61
4;Клапан- сегмент поз.74а
1;Анионитовый фильтр поз. F-1904B
5;Емкость 6,3м Е-203
5;Хоз.питьевой водопровод (вид сетей В-1)
11;Бункер 2-Е-433 для  сушки
5;Теплообменник 426-ГНВ-16-М1
7;Теплогазоматериалопроводы
9;Емкость Е-66
7;КАМЕРА КСО -2У М
0;Диффузор вентилятора
0;Стул
4;Затвор щитовой ручной ЭЩ-Р(300х600)
6;Тр/провод  пр/об. воды Д-300 от т/пр.100А к ДК-3
7;Подъездной ж/д путь №15 от стрел.перевода №422 до
11;Преобразователь изб.давления400kP
6;Блок-контейнер РЛТ- ПКУ- ТМ-УКУ ШФЛУ на ТНХ
5;КОЛОННА ректификационная тарельчатая тех №163а
6;Пароводяной струйный аппарат ПСА-04-025, Х-1
11;Сборник Е-120В
8;Ж/бетонный резервуары д/отстоя нефтепродуктов
8;Вертолетная площадка 779
7;Железнодорожный путь №-7 52:21:0000016:599
4;ЁМКОСТЬ ВЕРТИКАЛЬНАЯ тех №29/V ОБЪЁМОМ
2;Электросковорода СЭЧ-0,25 1000*800*850 6кВт
10;КОЛОДЦЫ ПОД ПОЖАРНЫЕ ГИДРАНТЫ С АРМАТУРОЙ
2;Принтер HP LaserJet 1320N сер.№ CNHW5D5H3R
1;Клапан Vetec82.7,DN40,PN40 (XV1222)
2;ДАТЧИК EJX438A-EASCG-919DB-WD22B2SW00
5;Емкость-контейнер Е-1
6;Пожарный водоем объем-100 М3 ТИТ.6007
0;Плита электрическая Cryspi ПЭ-47ЖШ-Э
11;Шкаф управления насосами 4-ШК4 (800*2200*800) комп
3;424 70 Сточные воды (WW)
4;Стойка сверлильная СТС-20-38
6;Кипятильник Е-136
5;Инвертор МС-160
7;КАМЕРА
4;Датчик давления EJA110A-DMS2A-27DC/KS2
1;Терминал Xerox YSoft SafeQ ASK 725154
7;РАСПРЕДЕЛИТЕЛЬНОЕ УСТ-ВО 6 КВ.ТП-32
0;Сейф ESK 101 ТК
9;Здание заводоуправления с подвалом 4-х этажное
11;Калориферы КСК 4-12/010403030/
1;CAB-800W/2100H Стандартный шкаф
7;Обгонныйж/д путь № 7
7;Операторная автомобильных весов
8;Эстакады
7;КОНДЕНСАТОРНАЯ УСТАНОВКА
4;Преобразователь EJA110A-DMS2A-67DC/KS2/D4
9;"Сооружение ""Трубопроводы"" объекта ""Факельное хозяй"
3;Ротаметр 5к6948-1 XL-200 (311060), FG-4132
11;Емкость ДН2004 зак.4630/010402028/ Е 1 к
9;"Сооружение ""Эстакада факельная"" объекта ""Факельное"
11;Шкаф вытяжной ЛК-1500 ШВП ( 1500х690х2000 мм)
8;Устройство распределительное РУ 50-150
7;ТРАНСФОРМАТОР ТН 1000/10 6/0,4 КВ
11;Насос центробежный Н-303 ХГ1Р 80/5/40
2;ДАТЧИК EJX438A-EASCG-917DB-WD42C2SW00-AA
6;Емкость для метанола У-100 м куб
1;Анализатор Эксперт -001-ХПК
7;КАМЕРА КСО -2У М
4;Источник ИБП Libert UPS Station GXT 2 Pack 3000 Rt
4;Теплообменник Т-323
6;Кипятильник Е336
6;"СКУЛЬПТУРА ""ТЮМЕНСКИЙ СЕВЕР"""
4;Емкость Е 742/1.2 V-2.5м3 ф=1200мм
1;Емкость Е-75
1;Щит управления
10;СТЕНКА ПОДПОРНАЯ БЕТОННАЯ ПО ПЕРИМЕТРУ
9;Металлоконструкции КТП-16
9;Наружное освещение площадки пункта мониторинга на
10;Насос опрессовочный
0;Ленточный конвейер Q=600 м/ч Т-179
11;Шкаф сушильный для спецодежды и обуви DION PRO
8;ТРУБОПРОВОД
6;Заточный станок
9;Т-600 Противопожарная насосная
5;Электрооборудование
6;Клапан Masoneilan Camflex 35-35212 Ду80 Ру40 IV Cv
3;"Мотопомпа ""Гейзер 1600"""
7;Перевод стрелочный №5 к пути №9 п\ м 56.
11;Щиток силовой
4;Датчик давления EJA530A-DBS4N-07DE/KS2
6;Датчик уровня цифровой буйковый 12323-058 поз.LT24
7;Сепаратор подготовки топливного газа С-702
9;Емкость ВЭЭ 1-1-3,2-0,6 Е-135
10;НАСОС 2,5ЦС-5, ТЕХ.№ 8-6
9;Резервуар №6
11;Насос BOC Edwards EN 1200
2;Принтер HP Laser Jet 1160 А4
2;ДАТЧИК EJA110A-EMS5G-717DD/K21/N4/QR
